COUNTRY;COUNTRY CODE;STATE;STATE CODE;COUNTY;COUNTY CODE;LOCALITY ID;LOCALITY TYPE;LATITUDE;LONGITUDE
Morocco;MA;Marrakech-Tensi;MA-11;;;L9036286;P;31.5;-8.3
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9039450;P;31.3;-6
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9039991;P;31.1;-6.4
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9040721;P;31.2;-6.2
Morocco;MA;Tadla-Azilal   ;MA-12;;;L9042225;P;31.4;-6.9
Morocco;MA;Tanger-Tétouan;MA-01;;;L9042398;P;35.2;-5.3
Morocco;MA;Tanger-Tétouan;MA-01;;;L9042407;P;35.6;-5.5
Morocco;MA;Tanger-Tétouan;MA-01;;;L9042413;P;35.6;-5.4
Morocco;MA;Tanger-Tétouan;MA-01;;;L9042421;P;35.1;-5.3
Morocco;MA;Tanger-Tétouan;MA-01;;;L9042425;P;35.1;-5.2
Morocco;MA;Tanger-Tétouan;MA-01;;;L9042680;P;35.2;-5.3
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9042692;P;31.4;-6
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9047219;P;30.9;-7
Morocco;MA;Tanger-Tétouan;MA-01;;;L9047332;P;35.2;-5.3
Morocco;MA;Meknès-Tafilal;MA-06;;;L9047540;P;33.9;-5.6
Morocco;MA;Tanger-Tétouan;MA-01;;;L9049868;P;35.2;-5.3
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9049967;P;31.4;-5.9
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9049968;P;31.3;-5.9
Morocco;MA;Fès-Boulemane ;MA-05;;;L9050014;P;34.1;-5
Morocco;MA;Meknès-Tafilal;MA-06;;;L9050040;P;34.1;-5.5
Morocco;MA;Meknès-Tafilal;MA-06;;;L9050196;P;31.2;-4
Morocco;MA;Marrakech-Tensi;MA-11;;;L9050383;P;31.6;-7.8
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9050441;P;31.4;-6
Morocco;MA;Gharb-Chrarda-B;MA-02;;;L9051193;P;34.5;-5.5
Morocco;MA;Tanger-Tétouan;MA-01;;;L9051194;P;35.1;-5.3
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9051895;P;31;-7.2
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9051935;P;31;-7.1
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9051961;P;31.2;-6.2
Morocco;MA;Meknès-Tafilal;MA-06;;;L9051969;P;31.5;-4.6
Morocco;MA;Meknès-Tafilal;MA-06;;;L9052000;P;31.2;-4
Morocco;MA;Meknès-Tafilal;MA-06;;;L9052031;P;31.7;-4.2
Morocco;MA;Meknès-Tafilal;MA-06;;;L9052067;P;32.3;-4.5
Morocco;MA;Meknès-Tafilal;MA-06;;;L9052145;P;33.5;-5.3
Morocco;MA;Meknès-Tafilal;MA-06;;;L9052156;P;33.9;-5.6
Morocco;MA;Gharb-Chrarda-B;MA-02;;;L9052196;P;34.9;-6.3
Morocco;MA;Meknès-Tafilal;MA-06;;;L9053127;P;31.8;-4.2
Morocco;MA;Meknès-Tafilal;MA-06;;;L9053360;P;34.1;-5.5
Morocco;MA;Grand Casablanc;MA-08;;;L9055406;P;33.6;-7.7
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9055813;P;30.1;-9.7
Morocco;MA;Fès-Boulemane ;MA-05;;;L9055822;P;34.1;-5
Morocco;MA;Marrakech-Tensi;MA-11;;;L9057549;P;31.6;-8
Morocco;MA;Marrakech-Tensi;MA-11;;;L9058351;P;31.6;-8
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9059066;P;30.4;-9.5
Morocco;MA;Marrakech-Tensi;MA-11;;;L9060060;P;31.2;-7.9
Morocco;MA;Grand Casablanc;MA-08;;;L9061200;P;33.6;-7.6
Morocco;MA;Grand Casablanc;MA-08;;;L9061294;P;33.7;-7.5
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9061864;P;30.8;-9.8
Morocco;MA;Meknès-Tafilal;MA-06;;;L9062084;P;31.4;-4.2
Morocco;MA;Meknès-Tafilal;MA-06;;;L9062136;P;31.4;-4.2
Morocco;MA;Gharb-Chrarda-B;MA-02;;;L9063387;P;34.2;-6.7
Morocco;MA;Chaouia-Ouardig;MA-09;;;L9063506;P;33.8;-7.2
Morocco;MA;Chaouia-Ouardig;MA-09;;;L9063517;P;33.7;-7.3
Morocco;MA;Grand Casablanc;MA-08;;;L9063793;P;33.5;-7.6
Morocco;MA;Fès-Boulemane ;MA-05;;;L9063889;P;34.1;-5
Morocco;MA;Gharb-Chrarda-B;MA-02;;;L9063995;P;34.3;-6.6
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L9066729;P;34;-6.8
Morocco;MA;Meknès-Tafilal;MA-06;;;L9066834;P;33.4;-5.2
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L9066898;P;33.8;-6.9
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9066947;P;30.2;-9.5
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9066957;P;29.9;-9.7
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9067070;P;29.8;-9.8
Morocco;MA;Marrakech-Tensi;MA-11;;;L9067105;P;31.6;-8.7
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L9067563;P;34;-6.9
Morocco;MA;Marrakech-Tensi;MA-11;;;L9067662;P;31.6;-8.7
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L9067808;P;33.9;-7
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L9068284;P;34.1;-6.8
Morocco;MA;Gharb-Chrarda-B;MA-02;;;L9068361;P;34.9;-6.2
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9068367;P;30.7;-6.2
Morocco;MA;Gharb-Chrarda-B;MA-02;;;L9068512;P;34.8;-6.1
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L9068533;P;33.8;-7.1
Morocco;MA;Gharb-Chrarda-B;MA-02;;;L9068979;P;34.2;-6.6
Morocco;MA;Meknès-Tafilal;MA-06;;;L9069954;P;33.4;-5.2
Morocco;MA;Marrakech-Tensi;MA-11;;;L9070739;P;31.1;-7.9
Morocco;MA;Marrakech-Tensi;MA-11;;;L9073190;P;32.6;-7.8
Morocco;MA;Gharb-Chrarda-B;MA-02;;;L9073763;P;34.9;-6.3
Morocco;MA;Marrakech-Tensi;MA-11;;;L9074156;P;31.3;-7.4
Morocco;MA;Marrakech-Tensi;MA-11;;;L9074321;P;31.9;-8
Morocco;MA;Tanger-Tétouan;MA-01;;;L9075280;P;35.5;-6
Morocco;MA;Tanger-Tétouan;MA-01;;;L9075340;P;35.5;-6
Morocco;MA;Marrakech-Tensi;MA-11;;;L9075346;P;31.6;-7.7
Morocco;MA;Marrakech-Tensi;MA-11;;;L9075351;P;31.3;-7.8
Morocco;MA;Tanger-Tétouan;MA-01;;;L9075457;P;35.4;-6
Morocco;MA;Marrakech-Tensi;MA-11;;;L9075505;P;31.6;-7.9
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9075793;P;31.4;-6
Morocco;MA;Marrakech-Tensi;MA-11;;;L9075821;P;31.3;-7.8
Morocco;MA;Marrakech-Tensi;MA-11;;;L9075828;P;31.4;-7.8
Morocco;MA;Marrakech-Tensi;MA-11;;;L9076239;P;31.6;-8
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9077103;P;30.9;-6.8
Morocco;MA;Meknès-Tafilal;MA-06;;;L9077515;P;31.3;-4.3
Morocco;MA;Marrakech-Tensi;MA-11;;;L9079932;P;31.6;-8
Morocco;MA;Tanger-Tétouan;MA-01;;;L9080404;P;36;-5.5
Morocco;MA;Meknès-Tafilal;MA-06;;;L9080457;P;33.4;-5.2
Morocco;MA;Meknès-Tafilal;MA-06;;;L9081107;P;33.5;-5.1
Morocco;MA;Meknès-Tafilal;MA-06;;;L9081139;P;33.4;-5.2
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9081181;P;29.8;-9.8
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9081523;P;30.8;-9.8
Morocco;MA;Marrakech-Tensi;MA-11;;;L9082004;P;31.2;-7.9
Morocco;MA;Marrakech-Tensi;MA-11;;;L9082091;P;31.6;-8
Morocco;MA;Marrakech-Tensi;MA-11;;;L9082677;P;31.2;-7.9
Morocco;MA;Gharb-Chrarda-B;MA-02;;;L9083067;P;34.8;-6.2
Morocco;MA;Marrakech-Tensi;MA-11;;;L9083339;P;31.6;-8.7
Morocco;MA;Doukkala-Abda  ;MA-10;;;L9085629;P;33.3;-8.5
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L9087704;P;34;-6.6
Morocco;MA;Marrakech-Tensi;MA-11;;;L9087750;P;31.6;-9
Morocco;MA;Meknès-Tafilal;MA-06;;;L9087908;P;33.8;-5.6
Morocco;MA;Meknès-Tafilal;MA-06;;;L9088042;P;33.7;-5.4
Morocco;MA;Meknès-Tafilal;MA-06;;;L9089106;P;33.6;-5.3
Morocco;MA;Meknès-Tafilal;MA-06;;;L9089111;P;33.5;-5.1
Morocco;MA;Meknès-Tafilal;MA-06;;;L9089946;P;33.1;-5
Morocco;MA;Marrakech-Tensi;MA-11;;;L9089977;P;31.1;-7.9
Morocco;MA;Marrakech-Tensi;MA-11;;;L9090151;P;31.3;-8
Morocco;MA;Meknès-Tafilal;MA-06;;;L9095605;P;32.8;-4.9
Morocco;MA;Meknès-Tafilal;MA-06;;;L9095832;P;32.6;-4.5
Morocco;MA;Meknès-Tafilal;MA-06;;;L9095972;P;32.3;-4.4
Morocco;MA;Meknès-Tafilal;MA-06;;;L9096065;P;32.2;-4.4
Morocco;MA;Meknès-Tafilal;MA-06;;;L9096278;P;32.1;-4.4
Morocco;MA;Meknès-Tafilal;MA-06;;;L9096410;P;32;-4.4
Morocco;MA;Meknès-Tafilal;MA-06;;;L9096514;P;31.9;-4.3
Morocco;MA;Marrakech-Tensi;MA-11;;;L9096821;P;31.3;-7.8
Morocco;MA;Marrakech-Tensi;MA-11;;;L9096829;P;31.2;-7.9
Morocco;MA;Meknès-Tafilal;MA-06;;;L9096865;P;31.8;-4.2
Morocco;MA;Marrakech-Tensi;MA-11;;;L9096963;P;31.6;-7.9
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9097055;P;30;-9.6
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9097068;P;30.1;-9.6
Morocco;MA;Marrakech-Tensi;MA-11;;;L9097221;P;31.5;-7.4
Morocco;MA;Meknès-Tafilal;MA-06;;;L9097297;P;31.4;-4.2
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9097598;P;31;-7.2
Morocco;MA;Meknès-Tafilal;MA-06;;;L9097880;P;31.3;-4.3
Morocco;MA;Fès-Boulemane ;MA-05;;;L9098039;P;34;-5
Morocco;MA;Meknès-Tafilal;MA-06;;;L9098152;P;33.5;-5.1
Morocco;MA;Meknès-Tafilal;MA-06;;;L9098237;P;33;-5.1
Morocco;MA;Meknès-Tafilal;MA-06;;;L9098307;P;32.7;-4.7
Morocco;MA;Meknès-Tafilal;MA-06;;;L9098559;P;31.2;-4.1
Morocco;MA;Tanger-Tétouan;MA-01;;;L9099814;P;35.8;-5.9
Morocco;MA;Tanger-Tétouan;MA-01;;;L9099854;P;35.8;-5.9
Morocco;MA;Meknès-Tafilal;MA-06;;;L9102467;P;31.2;-3.9
Morocco;MA;Meknès-Tafilal;MA-06;;;L9102651;P;31.2;-3.9
Morocco;MA;Meknès-Tafilal;MA-06;;;L9102652;P;31.2;-3.9
Morocco;MA;Meknès-Tafilal;MA-06;;;L9102655;P;31.2;-4
Morocco;MA;Meknès-Tafilal;MA-06;;;L9102657;P;31.3;-4
Morocco;MA;Marrakech-Tensi;MA-11;;;L9102662;P;30.9;-8.3
Morocco;MA;Marrakech-Tensi;MA-11;;;L9102740;P;30.9;-8.3
Morocco;MA;Meknès-Tafilal;MA-06;;;L9102774;P;31.3;-4.2
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9102777;P;31.3;-5.9
Morocco;MA;Marrakech-Tensi;MA-11;;;L9102819;P;31;-8.2
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9102999;P;31.4;-5.8
Morocco;MA;Meknès-Tafilal;MA-06;;;L9103551;P;31.3;-4.2
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9104212;P;30.7;-6.2
Morocco;MA;Marrakech-Tensi;MA-11;;;L9104557;P;31.1;-8.1
Morocco;MA;Meknès-Tafilal;MA-06;;;L9108417;P;31.2;-4
Morocco;MA;Fès-Boulemane ;MA-05;;;L9108506;P;33.8;-4.8
Morocco;MA;Fès-Boulemane ;MA-05;;;L9108615;P;33.4;-4.8
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9108715;P;31;-6.8
Morocco;MA;Meknès-Tafilal;MA-06;;;L9108720;P;31.1;-5.2
Morocco;MA;Fès-Boulemane ;MA-05;;;L9108743;P;33.2;-4.7
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9108867;P;31.1;-6.5
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9109016;P;31.1;-6.4
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9110387;P;31.3;-5.9
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9110584;P;31.4;-5.8
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9112209;P;31.3;-6
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9114804;P;31.4;-5.7
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9114867;P;31.4;-5.7
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9114876;P;31.4;-5.7
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9115046;P;31;-6.8
Morocco;MA;Meknès-Tafilal;MA-06;;;L9115856;P;31.6;-5
Morocco;MA;Meknès-Tafilal;MA-06;;;L9115979;P;31.6;-4.9
Morocco;MA;Meknès-Tafilal;MA-06;;;L9117070;P;31.3;-4.2
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9120662;P;30.9;-7
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9120706;P;30.9;-7.3
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9120786;P;30.5;-7.5
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9120859;P;30.5;-7.7
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9121064;P;30.6;-8
Morocco;MA;Fès-Boulemane ;MA-05;;;L9121278;P;33.1;-4.2
Morocco;MA;L'Oriental     ;MA-04;;;L9121288;P;32.5;-3.4
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9121336;P;30.5;-8.4
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9122260;P;30;-9.6
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9122342;P;30;-9.6
Morocco;MA;Meknès-Tafilal;MA-06;;;L9122574;P;31.3;-4
Morocco;MA;Meknès-Tafilal;MA-06;;;L9122577;P;31.3;-4
Morocco;MA;Meknès-Tafilal;MA-06;;;L9122585;P;31.3;-4
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9123051;P;30.1;-9.7
Morocco;MA;L'Oriental     ;MA-04;;;L9123233;P;32.5;-2
Morocco;MA;Meknès-Tafilal;MA-06;;;L9126669;P;31;-4
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L9126958;P;34;-6.9
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9127138;P;30;-9.7
Morocco;MA;Meknès-Tafilal;MA-06;;;L9127187;P;31.3;-4.3
Morocco;MA;Meknès-Tafilal;MA-06;;;L9127191;P;31.3;-4.5
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9130652;P;29.8;-5.7
Morocco;MA;Guelmim-Es Smar;MA-14;;;L9130699;P;29.7;-8
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9130715;P;29.6;-10
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9130775;P;30.7;-6.5
Morocco;MA;Guelmim-Es Smar;MA-14;;;L9130797;P;29.9;-7.3
Morocco;MA;Meknès-Tafilal;MA-06;;;L9131422;P;33.5;-5.1
Morocco;MA;Meknès-Tafilal;MA-06;;;L9131428;P;33;-5.1
Morocco;MA;Meknès-Tafilal;MA-06;;;L9131442;P;33.1;-5
Morocco;MA;Meknès-Tafilal;MA-06;;;L9131448;P;33.2;-5.1
Morocco;MA;Meknès-Tafilal;MA-06;;;L9131456;P;32.8;-5
Morocco;MA;Meknès-Tafilal;MA-06;;;L9131481;P;33.4;-5.1
Morocco;MA;Fès-Boulemane ;MA-05;;;L9131524;P;33.8;-5
Morocco;MA;Fès-Boulemane ;MA-05;;;L9131528;P;33.8;-5
Morocco;MA;Fès-Boulemane ;MA-05;;;L9131531;P;33.8;-5
Morocco;MA;Fès-Boulemane ;MA-05;;;L9131533;P;33.8;-5
Morocco;MA;Fès-Boulemane ;MA-05;;;L9131536;P;33.9;-5
Morocco;MA;Fès-Boulemane ;MA-05;;;L9131544;P;33.9;-5
Morocco;MA;Fès-Boulemane ;MA-05;;;L9131547;P;33.9;-5
Morocco;MA;L'Oriental     ;MA-04;;;L9134224;P;32.9;-2.1
Morocco;MA;Meknès-Tafilal;MA-06;;;L9134334;P;32.8;-5
Morocco;MA;Meknès-Tafilal;MA-06;;;L9134353;P;32.8;-5
Morocco;MA;Meknès-Tafilal;MA-06;;;L9134830;P;32.8;-5
Morocco;MA;Meknès-Tafilal;MA-06;;;L9134844;P;32.7;-4.7
Morocco;MA;Meknès-Tafilal;MA-06;;;L9134846;P;32.7;-4.7
Morocco;MA;Meknès-Tafilal;MA-06;;;L9134855;P;32.2;-4.4
Morocco;MA;Meknès-Tafilal;MA-06;;;L9135392;P;32.1;-4.4
Morocco;MA;Meknès-Tafilal;MA-06;;;L9135963;P;33;-5.1
Morocco;MA;Meknès-Tafilal;MA-06;;;L9136821;P;31.8;-4.6
Morocco;MA;Meknès-Tafilal;MA-06;;;L9136828;P;31.9;-4.5
Morocco;MA;Meknès-Tafilal;MA-06;;;L9136838;P;32.1;-4.4
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L9137166;P;34;-6.8
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L9137229;P;34;-6.8
Morocco;MA;Marrakech-Tensi;MA-11;;;L9137236;P;31.5;-8
Morocco;MA;Meknès-Tafilal;MA-06;;;L9137710;P;31.5;-5
Morocco;MA;Meknès-Tafilal;MA-06;;;L9140680;P;31.1;-4
Morocco;MA;Marrakech-Tensi;MA-11;;;L9142490;P;31.3;-7.8
Morocco;MA;Meknès-Tafilal;MA-06;;;L9142862;P;33.5;-5.1
Morocco;MA;Meknès-Tafilal;MA-06;;;L9143616;P;31.5;-5.1
Morocco;MA;Meknès-Tafilal;MA-06;;;L9143620;P;31.5;-5.2
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9143630;P;31.5;-5.5
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9143632;P;31.5;-5.6
Morocco;MA;Meknès-Tafilal;MA-06;;;L9144981;P;33.3;-5.3
Morocco;MA;Meknès-Tafilal;MA-06;;;L9144986;P;33.4;-5.2
Morocco;MA;Meknès-Tafilal;MA-06;;;L9144991;P;33.4;-5.2
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9148184;P;31.4;-6
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9148356;P;30.7;-6.4
Morocco;MA;Meknès-Tafilal;MA-06;;;L9148379;P;33.8;-5.6
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9149421;P;31.1;-6.6
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9149433;P;31.2;-6.2
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9149437;P;31.4;-6
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9151657;P;31.5;-5.5
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9151663;P;31.3;-6.1
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9152957;P;30.9;-6.9
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9155468;P;31.5;-5.5
Morocco;MA;Meknès-Tafilal;MA-06;;;L9155483;P;31.2;-5.2
Morocco;MA;Meknès-Tafilal;MA-06;;;L9155490;P;31.1;-5.2
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9157777;P;30.4;-9.6
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9160550;P;29.8;-5.6
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9160551;P;29.8;-5.6
Morocco;MA;Tanger-Tétouan;MA-01;;;L9160575;P;35.8;-5.9
Morocco;MA;Guelmim-Es Smar;MA-14;;;L9161484;P;29.9;-7.3
Morocco;MA;Meknès-Tafilal;MA-06;;;L9167866;P;33.4;-5.3
Morocco;MA;Meknès-Tafilal;MA-06;;;L9168057;P;33.2;-5.1
Morocco;MA;Marrakech-Tensi;MA-11;;;L9169458;P;31.5;-7.5
Morocco;MA;Tanger-Tétouan;MA-01;;;L9171428;P;35.2;-6.1
Morocco;MA;Tanger-Tétouan;MA-01;;;L9171460;H;35.7;-5.9
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9175178;P;30.7;-5.5
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9175180;P;30.7;-5.6
Morocco;MA;Fès-Boulemane ;MA-05;;;L9175514;P;33.8;-4.8
Morocco;MA;Marrakech-Tensi;MA-11;;;L9175732;P;31.7;-8
Morocco;MA;Taza-Al Hoceima;MA-03;;;L9176132;P;35.2;-4.4
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L9206745;H;33.3;-6.7
Morocco;MA;Chaouia-Ouardig;MA-09;;;L9207005;P;33.2;-6.6
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L9207097;P;33.2;-6.5
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L9207232;P;33.2;-6.5
Morocco;MA;Meknès-Tafilal;MA-06;;;L9234183;P;33;-5.1
Morocco;MA;Marrakech-Tensi;MA-11;;;L9237708;P;31.4;-8.1
Morocco;MA;Guelmim-Es Smar;MA-14;;;L9243908;H;29.8;-7.2
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L9252229;P;34;-6.8
Morocco;MA;Meknès-Tafilal;MA-06;;;L9253657;P;31.2;-3.9
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9263970;P;29.3;-10.2
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L9267962;P;33.7;-6.9
Morocco;MA;Marrakech-Tensi;MA-11;;;L9269800;P;31.3;-7.8
Morocco;MA;Marrakech-Tensi;MA-11;;;L9269806;P;31.4;-7.8
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9274704;P;30.7;-9.9
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9274811;P;30.7;-9.5
Morocco;MA;Meknès-Tafilal;MA-06;;;L9282609;P;31.5;-4.5
Morocco;MA;Meknès-Tafilal;MA-06;;;L9282617;P;31.3;-4.1
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9282648;P;30.7;-6.4
Morocco;MA;Marrakech-Tensi;MA-11;;;L9292910;P;31.6;-8
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L9298922;P;34;-6.8
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L9298960;P;33.9;-6.8
Morocco;MA;Marrakech-Tensi;MA-11;;;L9299262;P;31.5;-7.6
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9299825;P;31.3;-5.9
Morocco;MA;Tanger-Tétouan;MA-01;;;L9304789;P;35.9;-5.5
Morocco;MA;Marrakech-Tensi;MA-11;;;L9305078;P;31.6;-8
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9306692;P;30.9;-7
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9306946;P;30.1;-9.7
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9306989;P;30;-9.7
Morocco;MA;Tadla-Azilal   ;MA-12;;;L9307258;P;32.3;-6.5
Morocco;MA;Marrakech-Tensi;MA-11;;;L9307633;P;31.1;-7.9
Morocco;MA;Meknès-Tafilal;MA-06;;;L9314522;P;31.5;-5
Morocco;MA;Meknès-Tafilal;MA-06;;;L9315921;P;31.7;-5
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9322716;P;30.7;-9.9
Morocco;MA;Marrakech-Tensi;MA-11;;;L9322807;P;31.6;-8
Morocco;MA;Tanger-Tétouan;MA-01;;;L9323029;P;35.2;-6.1
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9325158;H;30.7;-6.4
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9326795;P;30.4;-9.6
Morocco;MA;Marrakech-Tensi;MA-11;;;L9330140;P;31.4;-7.8
Morocco;MA;Marrakech-Tensi;MA-11;;;L9331027;P;31.2;-7.9
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9341453;P;31.5;-5.5
Morocco;MA;Marrakech-Tensi;MA-11;;;L9341835;P;31.6;-8
Morocco;MA;Marrakech-Tensi;MA-11;;;L9341955;P;31.5;-9.8
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9342007;P;31.1;-7.4
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9342051;P;30.4;-9.6
Morocco;MA;Meknès-Tafilal;MA-06;;;L9344356;P;32.2;-5.6
Morocco;MA;Meknès-Tafilal;MA-06;;;L9344602;P;32.2;-5.6
Morocco;MA;Meknès-Tafilal;MA-06;;;L9344896;P;32.2;-5.6
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9346259;P;31.6;-5.6
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9346677;P;31.5;-5.6
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9347528;P;31.4;-5.9
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9351985;P;30.9;-6.9
Morocco;MA;Marrakech-Tensi;MA-11;;;L9352124;P;31.4;-8
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9352192;P;30.9;-6.9
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9352477;P;30.9;-7
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9353812;P;31.4;-6
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9361627;P;30;-9.6
Morocco;MA;Marrakech-Tensi;MA-11;;;L9364058;P;31.2;-8.1
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9364221;P;31.6;-5.6
Morocco;MA;Meknès-Tafilal;MA-06;;;L9367797;P;33.5;-5.1
Morocco;MA;Meknès-Tafilal;MA-06;;;L9367884;P;32.8;-4.9
Morocco;MA;Rabat-Salé-Zem;MA-07;;;L9375562;H;34;-6.8
Morocco;MA;Marrakech-Tensi;MA-11;;;L9377680;P;31.6;-8
Morocco;MA;Guelmim-Es Smar;MA-14;;;L9377703;P;29;-10.5
Morocco;MA;Marrakech-Tensi;MA-11;;;L9379884;P;31.6;-8.4
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9380082;P;31.4;-6
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9380114;P;31.1;-7.4
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9380628;P;31.5;-5.9
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9387471;P;31.4;-5.8
Morocco;MA;Sous-Massa-Draa;MA-13;;;L9387486;P;31.4;-5.8
Morocco;MA;Meknès-Tafilal;MA-06;;;L9392936;P;32.7;-4.7
Morocco;MA;Meknès-Tafilal;MA-06;;;L9395077;P;31.2;-3.9
Morocco;MA;Meknès-Tafilal;MA-06;;;L9395098;P;31.3;-4
Morocco;MA;Meknès-Tafilal;MA-06;;;L9396271;P;31.3;-4.5
Morocco;MA;Marrakech-Tensi;MA-11;;;L9399803;P;31.6;-8
